portfolio_id,asset_id,quantity,average_purchase_price,purchase_date
11000,823,244,698.46,2023-08-10
11000,800,97,321.68,2025-06-08
11000,846,149,747.64,2022-08-27
11000,570,418,712.4,2024-04-09
11001,790,469,270.91,2025-11-22
11001,919,246,944.64,2025-02-15
11001,611,256,846.04,2023-02-10
11001,912,389,850.98,2022-01-27
11001,687,50,516.03,2024-09-16
11001,548,16,553.58,2021-10-24
11001,558,351,150.1,2024-02-21
11001,676,254,97.2,2022-07-22
11001,831,62,133.39,2022-06-23
11001,916,279,825.94,2022-05-10
11001,656,43,261.82,2024-02-11
11002,580,229,103.07,2022-04-14
11002,740,469,154.0,2022-05-10
11002,929,264,576.61,2022-07-20
11002,757,397,554.31,2023-07-30
11002,632,220,536.59,2022-11-30
11003,926,70,646.04,2022-06-29
11003,953,487,648.13,2025-01-28
11003,529,227,445.68,2023-07-09
11003,507,259,181.65,2025-04-15
11003,746,264,268.2,2023-02-08
11003,655,322,791.22,2021-09-11
11003,880,448,983.69,2024-12-01
11003,877,175,446.43,2021-09-05
11003,958,394,51.68,2022-12-22
11004,731,229,443.56,2024-12-31
11004,798,201,873.27,2022-02-23
11004,865,38,691.17,2024-11-05
11004,573,183,214.45,2026-04-20
11004,893,311,579.5,2022-05-17
11004,561,250,651.56,2022-04-27
11004,721,416,903.33,2023-01-19
11004,699,147,413.88,2025-02-01
11004,938,190,305.08,2024-04-26
11004,906,296,259.77,2025-02-21
11005,706,436,596.48,2021-08-07
11005,949,286,512.98,2025-12-07
11005,917,12,631.84,2025-06-26
11005,714,155,208.48,2024-06-15
11005,655,480,725.16,2022-10-02
11005,523,458,267.19,2026-02-12
11005,577,308,41.82,2025-06-21
11005,626,59,991.38,2022-06-22
11005,657,444,496.44,2025-06-27
11005,841,184,639.05,2025-01-11
11005,629,368,190.49,2022-08-23
11005,820,202,523.13,2025-06-20
11006,982,261,98.3,2026-04-15
11006,514,210,364.72,2023-01-13
11006,517,459,150.89,2026-02-06
11006,796,115,455.15,2025-05-02
11006,748,212,935.84,2025-12-01
11006,886,14,110.31,2024-05-05
11006,820,152,585.65,2024-10-04
11007,710,83,904.68,2025-09-02
11007,539,52,607.06,2022-10-09
11007,586,250,186.39,2022-08-24
11007,977,165,330.56,2024-03-13
11007,805,450,644.02,2025-12-10
11007,606,497,351.67,2024-12-23
11007,612,218,870.08,2022-03-11
11007,587,32,853.83,2024-06-07
11007,622,203,893.25,2022-07-04
11007,637,78,494.94,2022-02-16
11007,763,274,355.18,2023-08-15
11007,777,359,288.14,2023-05-17
11008,601,227,928.26,2023-01-09
11008,618,142,471.03,2023-04-24
11008,797,279,821.74,2023-01-01
11008,657,253,454.72,2021-11-18
11008,639,197,582.23,2023-08-10
11008,774,356,960.14,2023-05-04
11008,938,269,773.29,2021-12-16
11008,582,189,107.03,2022-07-03
11008,953,370,297.14,2025-10-29
11008,557,491,930.22,2023-10-10
11008,650,483,237.34,2025-08-22
11009,680,364,296.3,2026-01-03
11009,512,96,432.76,2025-07-24
11009,752,314,932.21,2022-07-08
11009,521,50,804.69,2023-08-08
11009,962,476,831.33,2025-04-01
11009,893,254,44.32,2024-03-22
11009,508,433,171.41,2026-06-18
11009,707,298,688.89,2026-01-05
11009,938,256,838.22,2025-07-30
11010,972,332,566.57,2025-11-13
11010,615,426,509.07,2023-08-25
11010,943,426,555.56,2025-06-13
11010,772,187,970.22,2023-04-08
11010,698,314,29.7,2025-07-19
11010,726,36,466.55,2022-04-01
11010,841,496,470.64,2023-10-25
11011,904,299,501.0,2024-04-23
11011,629,489,247.57,2022-05-31
11011,749,114,756.97,2025-01-08
11011,669,162,464.05,2026-05-30
11011,618,303,422.32,2025-08-19
11012,935,303,658.19,2026-03-21
11012,694,105,309.95,2026-04-09
11012,573,165,417.8,2024-11-27
11012,507,95,762.92,2022-03-13
11012,710,381,913.53,2021-11-04
11012,832,193,785.52,2022-01-04
11012,614,401,469.59,2026-04-06
11012,700,203,702.45,2024-01-17
11012,708,129,440.89,2025-11-28
11012,918,234,413.68,2024-03-09
11012,518,416,77.83,2026-02-22
11012,660,32,871.89,2025-03-02
11013,725,18,492.22,2024-11-29
11013,758,211,535.06,2025-05-31
11013,884,347,777.13,2022-10-16
11013,569,206,139.74,2024-10-02
11013,953,190,571.33,2025-07-24
11013,860,246,897.58,2025-11-16
11013,898,90,454.86,2023-11-22
11013,932,429,595.42,2021-09-21
11013,861,109,802.42,2023-02-14
11013,515,228,871.42,2023-08-30
11013,582,369,464.65,2024-12-27
11013,554,268,589.11,2026-05-16
11013,1003,283,473.31,2022-05-14
11013,539,165,282.33,2026-04-27
11014,637,485,283.66,2022-01-09
11014,623,315,89.21,2021-09-06
11014,782,190,976.71,2022-06-04
11014,835,355,720.81,2024-02-15
11014,800,140,295.23,2022-06-17
11014,522,266,278.05,2023-01-02
11015,547,498,573.81,2022-06-08
11015,965,105,226.31,2023-01-09
11015,793,496,580.7,2024-02-14
11015,702,374,315.76,2022-06-10
11015,667,455,239.48,2023-02-15
11016,583,492,461.73,2024-12-26
11016,944,415,942.7,2026-04-15
11016,577,453,532.02,2022-07-18
11016,679,441,327.12,2024-07-20
11016,658,271,730.33,2025-10-01
11016,534,46,721.85,2023-09-29
11016,945,346,645.69,2025-12-05
11016,990,19,719.87,2022-07-21
11016,590,269,343.62,2023-08-24
11016,846,55,683.09,2025-10-05
11017,601,313,926.24,2024-01-19
11017,922,215,644.57,2021-10-25
11017,532,363,924.32,2025-06-10
11017,832,229,856.06,2025-02-14
11017,971,36,856.67,2022-02-28
11017,566,363,970.62,2023-06-13
11017,513,256,113.33,2025-11-22
11017,860,287,748.85,2024-05-17
11017,792,254,982.8,2025-06-17
11017,619,216,311.92,2024-11-05
11017,794,55,535.43,2026-06-27
11017,964,291,220.1,2025-10-15
11018,791,362,822.57,2024-03-31
11018,721,41,214.4,2023-05-02
11018,703,63,83.39,2026-06-14
11018,1005,179,386.74,2022-05-13
11018,679,38,368.94,2023-11-12
11019,847,133,247.82,2026-03-22
11019,842,266,230.43,2022-04-01
11019,685,498,520.85,2025-11-07
11019,857,163,156.92,2022-03-18
11019,779,222,869.96,2025-03-13
11019,556,436,628.47,2022-01-15
11019,691,314,925.21,2025-12-25
11019,982,107,129.34,2024-06-24
11019,810,240,817.53,2022-12-02
11019,928,320,230.54,2024-01-31
11019,534,393,211.57,2025-12-05
11019,843,146,147.73,2023-04-22
11019,760,230,640.85,2021-12-22
11019,604,278,160.3,2025-01-03
11020,628,184,32.28,2023-02-17
11020,521,218,207.91,2022-01-05
11020,627,117,572.1,2021-09-27
11020,826,119,763.45,2023-09-16
11020,871,169,634.56,2023-12-10
11020,618,406,860.73,2022-08-17
11020,714,403,114.9,2025-10-29
11021,560,12,617.28,2024-12-10
11021,617,363,161.89,2025-07-05
11021,651,346,681.22,2022-02-27
11021,910,176,25.74,2026-03-08
11021,952,379,732.22,2025-10-23
11022,877,488,889.69,2024-12-25
11022,852,97,320.72,2022-09-25
11022,767,127,318.54,2024-05-27
11022,707,128,355.44,2022-10-30
11022,932,103,46.53,2023-12-21
11023,872,378,798.18,2024-04-24
11023,863,48,31.11,2025-07-30
11023,967,309,405.29,2023-08-13
11023,660,257,400.56,2026-02-24
11023,1003,473,407.78,2025-08-20
11023,608,390,211.95,2026-02-07
11023,900,287,262.78,2022-07-23
11023,683,220,677.43,2026-04-09
11023,856,135,166.22,2021-12-08
11023,815,347,536.96,2025-02-26
11023,646,129,839.33,2025-12-01
11024,763,432,111.85,2023-12-12
11024,751,204,752.59,2022-07-19
11024,587,330,302.04,2023-01-03
11024,681,88,437.74,2022-01-24
11024,770,294,617.48,2022-06-09
11024,803,110,44.78,2022-08-22
11024,761,161,304.91,2026-07-10
11025,541,144,918.27,2021-10-18
11025,857,187,503.46,2024-05-18
11025,983,445,407.89,2025-07-25
11025,598,476,116.52,2023-03-29
11025,933,145,804.61,2025-03-27
11025,838,392,723.83,2026-07-12
11025,799,330,101.78,2022-05-12
11025,731,196,884.75,2021-10-16
11025,959,392,681.09,2024-02-13
11025,924,51,507.6,2022-04-27
11025,973,177,737.16,2023-06-20
11025,604,456,166.3,2022-12-25
11025,712,319,129.9,2023-12-17
11026,683,50,830.54,2023-07-26
11026,702,45,95.27,2021-11-03
11026,679,75,668.32,2022-08-02
11026,859,297,333.32,2023-10-18
11026,722,254,580.15,2025-08-14
11026,863,75,348.31,2021-10-16
11027,555,495,652.26,2025-06-20
11027,830,227,830.41,2024-11-14
11027,742,60,547.91,2024-03-20
11027,631,230,400.04,2021-08-20
11027,971,402,603.58,2023-01-23
11027,819,197,306.36,2022-07-24
11027,511,88,629.32,2022-03-15
11027,638,257,359.62,2022-06-14
11027,725,412,474.95,2024-01-04
11027,624,186,431.73,2022-07-06
11027,641,254,513.12,2024-03-06
11027,552,206,512.26,2023-03-01
11027,635,84,392.69,2022-11-24
11028,960,290,906.63,2025-09-12
11028,965,399,655.96,2024-04-07
11028,981,162,575.83,2025-06-24
11028,591,244,123.35,2025-06-21
11028,831,157,951.93,2024-09-07
11028,693,96,540.72,2026-06-29
11028,570,465,357.64,2026-01-27
11028,676,397,641.63,2024-08-31
11028,600,45,602.15,2025-11-19
11028,559,459,881.43,2022-12-20
11028,806,13,695.93,2024-11-21
11028,710,204,107.36,2024-11-19
11028,883,111,92.74,2024-11-25
11029,708,240,970.31,2023-12-19
11029,831,341,672.01,2022-05-02
11029,615,11,313.94,2024-07-06
11029,654,28,689.44,2024-08-13
11029,675,87,671.6,2026-05-28
11029,728,43,260.06,2022-10-28
11029,508,403,931.62,2024-05-06
11029,808,73,581.7,2024-01-18
11029,775,68,891.26,2025-05-03
11030,550,499,677.38,2022-01-15
11030,517,68,148.25,2026-02-01
11030,806,270,791.79,2024-10-16
11030,949,374,502.0,2024-09-25
11030,613,23,706.24,2025-04-07
11030,753,461,197.53,2022-12-27
11030,845,438,993.68,2024-12-04
11031,712,269,420.6,2024-02-26
11031,843,412,585.99,2025-01-02
11031,644,300,982.18,2024-12-14
11031,529,374,175.62,2025-01-22
11031,675,121,188.2,2024-08-05
11031,922,118,374.87,2025-01-10
11031,799,17,542.3,2022-04-14
11032,703,235,583.01,2022-11-20
11032,856,384,536.62,2025-02-16
11032,611,131,173.76,2024-01-13
11032,631,492,71.79,2022-04-16
11032,1003,383,150.36,2024-04-06
11033,939,254,549.7,2023-06-25
11033,786,166,292.97,2021-08-26
11033,751,177,533.74,2024-08-15
11033,1001,439,178.62,2024-09-11
11033,603,498,145.5,2023-07-31
11033,685,177,59.02,2024-05-12
11033,816,224,160.14,2025-06-09
11033,532,312,129.55,2026-02-12
11033,608,235,902.39,2023-02-28
11033,767,338,950.55,2022-01-02
11033,765,106,933.18,2024-09-14
11033,924,373,504.03,2024-10-17
11034,615,477,704.7,2025-03-07
11034,891,68,538.78,2025-10-03
11034,650,468,174.15,2021-08-04
11034,542,255,301.3,2024-08-01
11034,816,252,246.01,2022-08-11
11034,902,273,384.83,2025-06-11
11034,714,203,809.3,2022-10-18
11034,537,17,35.23,2023-03-23
11034,809,43,354.29,2026-05-19
11034,926,173,78.05,2022-11-08
11034,878,19,566.43,2026-04-18
11034,622,331,229.95,2025-06-15
11035,823,478,279.9,2022-06-21
11035,743,109,342.9,2022-07-29
11035,754,153,901.75,2023-11-01
11035,948,52,448.33,2023-04-09
11035,640,232,993.81,2023-05-06
11035,759,110,712.98,2022-04-15
11036,550,65,555.18,2024-08-26
11036,885,411,614.31,2023-07-19
11036,922,263,443.23,2026-01-01
11036,723,206,428.75,2023-08-31
11036,614,439,202.21,2022-12-09
11036,573,233,117.41,2024-06-01
11036,937,249,204.45,2022-04-19
11036,560,454,485.78,2024-12-03
11036,926,390,687.13,2025-11-08
11036,735,68,39.23,2026-04-23
11036,1006,166,601.88,2025-10-14
11036,537,326,714.51,2025-10-11
11036,840,393,286.68,2024-12-08
11036,707,349,786.61,2025-01-03
11036,993,52,123.95,2021-10-01
11037,887,11,137.07,2025-04-15
11037,522,84,881.43,2026-05-16
11037,715,270,110.48,2026-04-11
11037,762,157,283.85,2026-01-04
11037,625,406,875.21,2026-05-16
11037,778,227,158.02,2023-07-09
11037,1001,79,953.32,2026-03-23
11038,993,44,597.76,2024-02-06
11038,766,463,269.21,2021-09-26
11038,647,323,428.95,2025-06-08
11038,537,270,847.24,2022-10-28
11038,541,453,322.22,2025-01-19
11038,779,256,561.13,2026-03-07
11038,958,443,629.1,2023-09-01
11038,888,64,848.2,2023-05-29
11038,990,437,209.9,2024-12-10
11038,897,349,621.55,2024-07-07
11038,550,384,376.57,2026-07-01
11038,669,312,849.33,2023-04-02
11038,663,70,492.46,2023-09-16
11038,679,441,46.46,2021-12-15
11039,640,237,490.16,2022-04-28
11039,643,26,957.26,2026-02-28
11039,907,395,859.04,2024-08-07
11039,827,91,192.74,2023-05-15
11039,713,344,238.96,2022-10-07
11039,872,125,481.33,2022-11-04
11039,936,178,968.72,2022-09-20
11039,571,323,106.24,2026-03-29
11039,675,235,856.54,2022-11-23
11039,865,478,480.41,2024-12-06
11039,715,337,278.78,2022-01-17
11040,751,39,270.31,2023-03-20
11040,714,493,523.85,2026-03-26
11040,742,346,328.49,2023-04-18
11040,684,255,726.26,2023-03-29
11040,757,86,906.07,2022-02-04
11040,787,152,663.31,2022-07-20
11040,669,136,920.02,2023-11-17
11041,981,320,868.25,2024-05-12
11041,937,321,266.02,2022-09-19
11041,723,266,837.88,2024-05-20
11041,882,131,423.48,2026-07-05
11041,991,116,200.81,2025-06-08
11041,692,222,31.28,2024-04-01
11042,729,395,995.73,2024-04-22
11042,917,224,300.89,2026-01-09
11042,713,124,34.65,2024-06-30
11042,1006,440,371.45,2024-05-28
11042,524,435,499.06,2022-01-15
11042,820,128,149.85,2021-07-18
11042,677,56,170.02,2024-05-17
11042,892,347,866.62,2023-04-28
11042,693,407,340.59,2025-02-26
11042,779,56,990.32,2023-07-04
11042,641,42,255.14,2024-05-05
11042,751,497,887.47,2023-02-10
11042,924,404,180.91,2023-07-08
11042,507,201,846.39,2024-11-22
11042,740,496,861.65,2025-07-29
11043,979,385,941.67,2021-08-10
11043,888,437,222.36,2022-11-20
11043,1000,177,787.27,2022-08-15
11043,843,410,644.49,2025-08-17
11043,922,441,87.97,2022-04-16
11043,879,330,693.21,2024-09-25
11043,859,450,286.83,2024-06-20
11044,556,419,887.92,2024-05-03
11044,885,240,183.45,2024-06-04
11044,666,398,545.0,2022-02-19
11044,875,260,710.46,2026-02-09
11044,577,358,540.12,2025-10-14
11044,523,314,699.55,2022-06-27
11044,794,74,279.64,2022-07-29
11044,799,220,399.34,2022-07-30
11044,980,225,816.67,2023-06-23
11044,924,366,574.34,2021-11-04
11044,830,345,747.15,2021-12-09
11044,564,304,49.25,2024-12-09
11045,897,121,92.87,2022-11-16
11045,514,459,360.04,2023-03-20
11045,741,487,325.53,2023-04-13
11045,861,248,965.39,2023-12-10
11045,580,391,985.52,2023-10-11
11045,780,19,835.95,2026-04-23
11045,773,206,115.26,2024-01-07
11045,942,101,668.16,2025-04-28
11045,911,497,80.97,2024-01-25
11045,655,117,164.85,2023-01-19
11045,599,44,837.86,2026-02-03
11045,813,494,768.57,2022-04-20
11046,539,12,633.31,2022-11-09
11046,766,422,90.96,2024-10-04
11046,741,244,872.13,2025-11-08
11046,609,148,803.68,2025-09-30
11046,813,416,679.2,2025-01-29
11046,920,301,907.48,2023-02-16
11046,745,422,281.79,2025-07-23
11046,915,492,69.25,2024-09-11
11046,545,99,968.63,2022-05-05
11047,931,482,792.78,2024-12-06
11047,629,46,612.13,2023-10-26
11047,924,348,820.13,2023-06-01
11047,731,54,354.59,2026-02-27
11047,523,114,871.81,2022-06-29
11048,752,365,147.49,2025-03-14
11048,705,388,679.27,2025-06-02
11048,982,176,318.89,2026-04-24
11048,577,77,62.59,2022-12-06
11048,771,174,912.66,2025-05-26
11048,765,300,75.31,2024-08-03
11048,563,229,624.89,2022-10-17
11048,552,64,644.15,2023-07-13
11048,965,350,150.25,2021-09-19
11048,715,93,131.98,2023-09-16
11048,857,390,121.81,2023-02-06
11048,915,43,565.2,2023-09-10
11049,880,411,195.38,2022-02-05
11049,684,222,210.54,2025-04-28
11049,715,200,534.14,2021-07-31
11049,775,159,873.09,2025-02-10
11049,613,228,84.75,2023-01-27
11049,631,262,436.12,2024-08-11
11049,655,185,748.03,2024-05-16
11049,902,79,860.68,2026-03-30
11049,961,499,366.56,2025-02-22
11049,628,110,259.4,2025-11-20
11049,849,345,891.57,2022-10-27
11050,586,199,317.72,2025-01-10
11050,506,229,707.89,2023-01-21
11050,959,191,230.28,2023-09-26
11050,923,335,108.3,2025-07-27
11050,656,226,578.54,2025-12-17
11050,971,67,986.49,2022-03-27
11050,673,368,57.04,2026-05-15
11050,894,208,813.58,2024-02-18
11050,576,222,490.01,2025-03-10
11050,941,27,790.59,2025-10-24
11050,525,66,340.52,2025-04-13
11050,729,32,748.86,2026-02-18
11050,552,361,196.55,2026-04-26
11050,782,344,39.22,2023-06-13
11050,665,209,293.39,2023-08-22
11051,688,489,624.28,2022-08-13
11051,722,190,42.64,2024-08-12
11051,560,259,713.93,2021-08-03
11051,649,234,146.03,2022-02-16
11051,557,140,79.48,2023-07-07
11051,517,456,890.12,2024-06-06
11051,927,234,593.44,2024-06-29
11051,729,64,386.63,2023-04-11
11051,798,480,795.68,2022-05-21
11051,925,498,613.39,2022-10-28
11051,681,74,547.48,2023-06-20
11052,661,423,552.68,2025-10-09
11052,610,164,382.1,2021-09-28
11052,882,193,333.11,2023-04-29
11052,528,147,24.99,2022-12-24
11052,554,84,623.63,2025-09-25
11053,982,28,893.52,2024-08-31
11053,651,124,267.02,2024-06-03
11053,803,290,144.76,2024-12-23
11053,968,462,468.3,2022-11-04
11053,510,418,749.38,2022-07-08
11053,569,372,167.14,2021-10-17
11053,987,150,731.92,2026-05-27
11053,672,265,352.7,2025-01-31
11054,584,154,801.77,2023-09-09
11054,519,454,73.89,2025-08-29
11054,524,448,744.07,2022-12-19
11054,833,43,77.27,2025-08-31
11054,926,377,612.88,2022-09-21
11054,689,110,400.78,2025-09-07
11054,939,377,240.0,2026-03-22
11054,981,147,248.83,2022-10-03
11054,518,325,831.94,2021-12-16
11055,907,450,762.28,2022-10-25
11055,790,485,131.4,2021-11-15
11055,801,410,768.1,2024-11-18
11055,762,224,429.42,2025-10-21
11055,895,147,217.6,2025-01-11
11055,601,289,280.99,2023-12-26
11055,981,353,592.31,2024-10-11
11056,874,442,547.72,2025-02-23
11056,711,131,539.47,2026-01-15
11056,694,45,709.08,2022-12-19
11056,667,408,211.67,2025-09-01
11056,884,219,732.32,2025-03-25
11056,960,140,195.46,2024-01-04
11056,697,232,957.0,2021-11-04
11056,955,376,126.08,2025-08-31
11056,958,92,362.71,2024-12-05
11056,936,63,321.36,2025-02-16
11056,826,26,881.27,2023-09-06
11056,906,296,443.26,2026-01-18
11056,832,118,53.89,2025-11-07
11057,946,35,528.71,2023-08-19
11057,857,82,732.88,2022-11-20
11057,578,263,783.02,2023-09-14
11057,840,442,495.04,2022-03-19
11057,515,108,979.05,2024-05-07
11057,601,134,435.63,2025-11-14
11057,851,386,333.99,2023-04-21
11057,804,404,409.02,2025-03-06
11057,1004,39,65.26,2021-11-11
11057,649,11,875.95,2023-04-20
11058,525,268,430.36,2023-05-25
11058,616,104,103.42,2022-07-01
11058,804,18,205.98,2024-05-07
11058,852,240,805.41,2022-02-12
11058,860,366,394.84,2024-12-07
11058,859,129,892.1,2022-05-23
11058,989,341,823.79,2025-10-15
11058,828,366,798.7,2022-04-05
11058,553,259,666.25,2022-07-04
11058,861,226,772.01,2023-04-27
11059,669,326,202.45,2021-08-13
11059,519,205,582.49,2026-07-10
11059,597,241,822.82,2024-06-21
11059,507,15,825.04,2022-03-27
11059,638,467,552.38,2026-04-03
11059,986,75,825.95,2024-01-18
11059,707,341,308.77,2022-03-13
11059,830,90,771.92,2024-07-20
11059,911,20,692.5,2025-01-20
11059,743,473,367.91,2022-05-22
11059,695,114,192.77,2024-12-20
11059,906,169,686.75,2021-12-21
11059,765,275,674.1,2022-11-25
11059,660,147,579.85,2021-08-16
11059,603,157,883.68,2024-11-11
11060,594,21,815.07,2021-12-24
11060,569,436,991.37,2024-04-08
11060,548,91,358.72,2022-12-25
11060,728,383,53.87,2024-12-18
11060,562,350,804.92,2023-03-11
11060,1002,255,845.55,2025-11-03
11060,579,265,859.44,2024-03-05
11060,761,118,207.44,2023-01-05
11060,688,180,622.22,2022-05-09
11061,855,441,725.02,2023-06-03
11061,794,262,795.75,2023-10-18
11061,724,223,965.93,2023-06-12
11061,1000,421,735.33,2026-06-19
11061,900,208,844.27,2023-03-01
11061,554,498,899.89,2021-10-16
11061,647,487,890.52,2022-06-28
11061,519,163,888.62,2025-09-06
11061,633,173,110.91,2022-02-13
11061,691,291,296.53,2022-07-15
11061,623,168,576.94,2022-05-04
11061,721,338,119.04,2026-04-09
11061,829,126,654.43,2022-10-02
11062,941,354,590.94,2025-05-05
11062,1001,74,981.6,2021-08-10
11062,830,42,869.38,2023-09-24
11062,576,183,422.58,2025-11-10
11062,518,476,969.52,2022-09-08
11062,657,76,203.15,2023-05-06
11062,607,45,531.29,2021-10-16
11062,945,127,141.79,2021-07-17
11063,611,128,690.52,2025-06-26
11063,815,112,789.27,2024-10-04
11063,532,357,381.63,2025-02-18
11063,604,493,303.45,2025-04-20
11063,876,473,751.84,2021-09-24
11064,542,175,528.66,2025-01-20
11064,861,388,49.2,2025-02-23
11064,750,402,337.66,2022-04-25
11064,899,22,815.26,2021-11-29
11064,762,353,550.01,2026-03-03
11064,739,88,571.72,2023-01-25
11064,847,321,451.3,2023-02-22
11064,758,234,719.09,2025-03-30
11064,790,469,195.1,2022-09-07
11064,851,403,418.07,2025-02-08
11064,508,53,145.7,2024-01-03
11064,904,194,603.36,2021-08-19
11064,800,97,707.02,2022-11-08
11064,757,399,555.05,2024-03-13
11064,833,306,373.7,2023-10-12
11065,652,312,785.54,2024-09-02
11065,576,228,395.99,2026-01-10
11065,952,204,834.57,2021-11-15
11065,791,360,566.3,2026-04-21
11065,970,21,536.45,2022-02-20
11065,694,351,454.28,2021-09-11
11065,545,453,80.41,2025-02-09
11065,861,23,553.79,2023-10-15
11066,990,42,447.92,2023-10-08
11066,948,290,831.72,2026-04-14
11066,833,473,918.49,2022-04-11
11066,719,93,162.95,2026-05-31
11066,941,93,681.08,2024-06-14
11066,831,320,496.16,2022-09-16
11066,753,373,700.97,2021-07-24
11066,713,144,408.63,2024-02-05
11066,819,378,828.9,2021-09-27
11067,533,334,249.13,2021-10-22
11067,767,48,459.44,2022-02-10
11067,996,304,210.79,2021-09-08
11067,891,284,777.53,2022-04-02
11067,578,345,81.4,2024-09-27
11067,574,152,804.48,2022-03-07
11067,716,457,469.5,2026-06-19
11067,775,25,730.37,2022-06-13
11068,635,455,516.57,2022-03-31
11068,977,398,593.25,2024-11-23
11068,510,473,863.17,2021-07-31
11068,632,97,667.57,2024-11-19
11068,990,37,211.14,2021-08-26
11068,694,144,815.07,2026-03-29
11068,817,335,842.42,2022-08-05
11068,574,18,868.24,2021-09-09
11068,850,430,332.32,2023-02-23
11068,953,34,342.36,2025-03-30
11068,750,378,679.6,2024-07-13
11069,575,388,145.06,2023-02-27
11069,974,484,394.37,2026-06-20
11069,730,399,165.06,2026-05-04
11069,918,328,287.67,2026-03-09
11069,745,267,65.3,2026-05-20
11069,874,491,59.71,2024-03-12
11069,633,189,879.7,2023-06-06
11070,548,125,854.85,2024-03-12
11070,505,399,672.03,2025-11-07
11070,530,224,300.55,2022-02-17
11070,507,466,249.92,2022-01-31
11070,766,100,127.94,2025-11-16
11070,828,169,124.23,2023-02-19
11070,599,392,919.71,2023-07-31
11070,815,424,409.18,2025-07-19
11070,713,187,980.42,2022-03-03
11070,689,14,628.58,2025-04-25
11070,829,331,167.35,2022-12-22
11070,600,244,601.44,2024-10-17
11070,789,150,757.1,2022-08-30
11070,966,79,824.99,2022-03-03
11070,638,194,562.86,2024-12-04
11071,600,486,187.87,2023-03-25
11071,943,63,676.29,2021-10-11
11071,587,353,368.95,2023-02-16
11071,819,482,671.89,2022-11-27
11071,518,256,377.41,2025-08-05
11071,673,347,852.3,2023-10-13
11072,994,56,310.33,2024-02-19
11072,801,416,404.92,2026-03-28
11072,982,139,990.07,2023-08-20
11072,559,444,907.07,2022-08-31
11072,575,113,859.82,2025-07-11
11072,672,110,159.93,2023-04-26
11072,986,18,322.42,2022-11-16
11072,888,197,565.25,2023-08-21
11072,676,212,23.35,2021-09-01
11072,965,194,731.1,2025-06-27
11072,716,306,809.21,2023-01-04
11073,522,131,359.56,2026-07-05
11073,942,219,359.63,2025-05-09
11073,705,74,707.03,2023-10-26
11073,852,408,483.08,2025-01-06
11073,706,196,826.52,2024-08-24
11073,924,235,44.92,2022-08-28
11073,873,99,539.49,2021-09-10
11073,812,100,456.54,2022-01-16
11073,550,196,710.14,2024-07-07
11074,937,387,939.16,2022-09-13
11074,599,57,274.92,2021-10-30
11074,545,84,604.19,2024-09-19
11074,686,213,421.39,2026-06-21
11074,949,484,79.03,2022-05-25
11074,924,96,848.42,2024-02-13
11074,871,34,599.81,2021-11-23
11074,544,441,696.23,2022-06-12
11074,687,309,93.06,2025-09-10
11074,709,336,192.97,2022-03-22
11074,780,81,117.23,2025-04-01
11074,915,217,946.75,2025-02-23
11074,859,251,697.73,2025-01-07
11075,606,81,280.61,2023-09-10
11075,845,453,218.47,2022-08-11
11075,826,25,389.34,2022-01-28
11075,616,263,443.67,2024-07-21
11075,859,400,850.83,2025-07-22
11075,683,88,677.79,2023-02-01
11075,644,123,39.52,2026-05-15
11075,797,245,453.73,2025-03-26
11075,942,482,283.55,2025-05-03
11076,695,239,987.13,2025-05-28
11076,858,358,960.19,2026-06-05
11076,742,143,146.87,2025-03-16
11076,846,278,429.75,2022-11-18
11076,811,402,103.49,2021-12-01
11076,859,16,203.33,2026-04-20
11076,962,189,586.48,2022-12-24
11077,530,106,662.93,2026-02-13
11077,749,349,336.1,2024-02-26
11077,758,458,314.59,2026-05-03
11077,916,249,279.31,2021-11-05
11077,520,197,775.91,2025-05-11
11077,645,120,644.93,2024-12-03
11077,818,351,384.48,2026-03-16
11077,792,106,348.98,2024-12-19
11077,964,434,468.62,2026-04-28
11077,914,13,824.49,2023-03-13
11077,720,128,594.01,2025-08-01
11077,769,128,688.33,2024-01-27
11077,616,127,608.13,2025-05-12
11078,523,272,822.64,2024-03-17
11078,584,181,949.23,2022-12-05
11078,602,330,621.82,2023-11-21
11078,683,449,630.43,2021-10-16
11078,924,448,835.96,2022-06-24
11078,693,106,386.49,2023-08-30
11078,530,470,446.63,2023-10-23
11078,657,452,426.69,2024-03-10
11078,838,366,37.88,2024-11-30
11078,799,101,386.57,2024-03-01
11078,763,435,953.8,2023-04-20
11078,660,227,402.46,2024-07-07
11078,565,105,606.04,2024-10-11
11078,757,403,611.9,2022-11-06
11078,845,240,692.43,2024-01-23
11079,595,57,263.92,2024-01-23
11079,645,124,408.09,2022-11-05
11079,793,83,170.81,2026-02-01
11079,1000,310,197.79,2024-06-03
11079,835,489,487.13,2025-11-11
11079,533,109,346.94,2025-06-04
11079,711,268,695.96,2024-03-04
11079,938,451,484.63,2024-03-03
11079,514,150,172.11,2023-10-21
11079,754,66,86.07,2025-09-09
11079,837,167,990.25,2021-09-13
11080,571,74,181.74,2025-10-17
11080,859,458,734.64,2025-12-02
11080,563,40,450.62,2023-06-27
11080,602,179,952.74,2026-05-06
11080,796,425,561.96,2023-10-29
11080,678,122,552.25,2023-06-27
11080,681,69,544.78,2025-08-22
11080,701,203,465.28,2025-06-30
11080,926,440,933.44,2023-04-30
